Time (YY:MM:DD hh:mm:ss.s),Flow (US GPM),Energy NET (BTU),RTD1 Temperature (F),RTD2 Temperature (F)
10/1/2018 02:36:30.8,657.95,-663017856.0,69.19,74.39
10/1/2018 02:46:30.8,619.11,-663305664.0,69.24,74.70
10/1/2018 02:56:30.8,654.51,-663585920.0,69.21,74.23
10/1/2018 03:06:30.8,688.18,-663833280.0,68.90,73.40
10/1/2018 03:16:30.8,640.01,-664061248.0,68.90,73.20
10/1/2018 03:26:30.8,625.75,-664284416.0,69.08,72.99
10/1/2018 03:36:30.8,621.82,-664485248.0,68.99,72.73
10/1/2018 03:46:30.8,627.96,-664674752.0,69.10,72.50
10/1/2018 03:56:30.8,643.69,-664856512.0,69.28,72.72
10/1/2018 04:06:30.8,610.51,-665043968.0,69.28,72.90
10/1/2018 04:16:30.8,632.14,-665235392.0,69.31,72.86
10/1/2018 04:26:30.8,643.20,-665426880.0,69.24,73.00
10/1/2018 04:36:30.8,627.96,-665622272.0,69.28,72.86
10/1/2018 04:46:30.8,621.82,-665802368.0,69.17,72.50
10/1/2018 04:56:30.8,633.12,-665993216.0,69.35,73.02
10/1/2018 05:06:30.8,658.93,-666188800.0,69.35,72.90
10/1/2018 05:16:30.8,633.86,-666364544.0,69.13,72.36
10/1/2018 05:26:30.8,632.39,-666561216.0,69.49,73.65
10/1/2018 05:36:30.8,648.85,-666783168.0,69.60,73.65
10/1/2018 05:46:30.8,647.13,-666988352.0,69.28,73.09
10/1/2018 05:56:30.8,632.88,-667194368.0,69.26,73.06
10/1/2018 06:06:30.8,635.83,-667393600.0,69.26,73.04
10/1/2018 06:16:30.8,627.47,-667593792.0,69.30,73.06
10/1/2018 06:26:30.8,679.33,-667793536.0,69.28,73.13
10/1/2018 06:36:30.8,647.13,-668013632.0,69.46,73.69
10/1/2018 06:46:30.8,659.91,-668239040.0,69.46,73.69
10/1/2018 06:56:30.8,634.11,-668461184.0,69.31,73.45
10/1/2018 07:06:30.8,632.88,-668696896.0,69.35,73.87
10/1/2018 07:16:30.8,650.82,-668932160.0,69.31,73.72
10/1/2018 07:26:30.8,617.39,-669170496.0,69.35,73.85
10/1/2018 07:36:30.8,623.05,-669411072.0,69.35,74.05
10/1/2018 07:46:30.8,677.12,-669675840.0,69.55,74.53
10/1/2018 07:56:30.8,634.60,-669941248.0,69.42,74.30
10/1/2018 08:06:30.8,627.72,-670203136.0,69.26,74.16
10/1/2018 08:16:30.8,673.19,-670460032.0,69.24,74.34
10/1/2018 08:26:30.8,653.77,-670750592.0,69.53,75.02
10/1/2018 08:36:30.8,640.01,-671022400.0,69.17,73.85
10/1/2018 08:46:30.8,630.17,-671278016.0,69.19,74.23
10/1/2018 08:56:30.8,642.22,-671535808.0,69.26,73.99
10/1/2018 09:06:30.8,610.02,-671797056.0,69.44,74.70
10/1/2018 09:16:30.8,655.49,-672089408.0,69.58,74.88
10/1/2018 09:26:30.8,648.61,-672387584.0,69.46,75.34
10/1/2018 09:36:30.8,655.98,-672709120.0,69.57,75.67
10/1/2018 09:46:30.8,640.99,-673022400.0,69.57,75.79
10/1/2018 09:56:30.8,630.91,-673367744.0,69.58,76.17
10/1/2018 10:06:30.8,634.11,-673718208.0,69.15,75.24
10/1/2018 10:16:30.8,682.52,-674069760.0,69.42,75.94
10/1/2018 10:26:30.8,650.82,-674428032.0,69.46,76.15
10/1/2018 10:36:30.8,654.51,-674778112.0,69.22,75.78
10/1/2018 10:46:30.8,644.92,-675110720.0,69.19,75.38
10/1/2018 10:56:30.8,639.02,-675458944.0,69.39,76.23
10/1/2018 11:06:30.8,661.39,-675822912.0,69.42,76.03
10/1/2018 11:16:30.8,658.19,-676160960.0,69.30,75.47
10/1/2018 11:26:30.8,635.83,-676512832.0,69.35,76.23
10/1/2018 11:36:30.8,634.84,-676910848.0,69.51,76.57
10/1/2018 11:46:30.8,656.96,-677283072.0,69.44,76.37
10/1/2018 11:56:30.8,635.83,-677640128.0,69.21,75.40
10/1/2018 12:06:30.8,621.08,-677964160.0,69.03,75.65
10/1/2018 12:16:30.8,643.45,-678351232.0,69.55,77.36
10/1/2018 12:26:30.8,647.87,-678755392.0,69.89,76.73
10/1/2018 12:36:30.8,650.33,-679134912.0,69.26,76.57
10/1/2018 12:46:30.8,665.32,-679537152.0,69.53,77.02
10/1/2018 12:56:30.8,647.13,-679929408.0,69.53,77.00
10/1/2018 13:06:30.8,642.71,-680366464.0,69.93,78.46
10/1/2018 13:16:30.8,648.85,-680861376.0,70.07,80.24
10/1/2018 13:26:30.8,643.20,-681358080.0,69.67,78.06
10/1/2018 13:36:30.8,634.84,-681817856.0,69.48,78.44
10/1/2018 13:46:30.8,652.29,-682299328.0,69.48,78.35
10/1/2018 13:56:30.8,652.29,-682764864.0,69.49,77.99
10/1/2018 14:06:30.8,640.50,-683233216.0,69.39,78.06
10/1/2018 14:16:30.8,667.53,-683711680.0,69.48,78.69
10/1/2018 14:26:30.8,644.67,-684164416.0,68.77,76.35
10/1/2018 14:36:30.8,642.95,-684576512.0,69.13,77.50
10/1/2018 14:46:30.8,630.17,-685056640.0,69.60,79.41
10/1/2018 14:56:30.8,956.08,-685406080.0,70.61,76.21
10/1/2018 15:06:30.8,951.41,-686081408.0,71.08,78.15
10/1/2018 15:16:30.8,640.50,-686480000.0,68.85,77.85
10/1/2018 15:26:30.8,940.35,-686876800.0,68.68,71.11
10/1/2018 15:36:30.8,456.41,-687131904.0,70.97,80.02
10/1/2018 15:46:30.8,458.87,-687539776.0,71.37,81.82
10/1/2018 15:56:30.8,457.15,-687912576.0,69.91,79.47
10/1/2018 16:06:30.8,464.27,-688286016.0,69.62,79.29
10/1/2018 16:16:30.8,458.62,-688648640.0,69.35,78.51
10/1/2018 16:26:30.8,458.62,-688990272.0,69.03,77.58
10/1/2018 16:36:30.8,462.31,-689274048.0,68.49,75.13
10/1/2018 16:46:30.8,458.37,-689521920.0,68.31,74.61
10/1/2018 16:56:30.8,466.98,-689766336.0,68.94,75.49
10/1/2018 17:06:30.8,460.83,-690016960.0,69.24,75.72
10/1/2018 17:16:30.8,460.83,-690261376.0,69.19,75.49
10/1/2018 17:26:30.8,461.57,-690501760.0,69.28,75.69
10/1/2018 17:36:30.8,469.93,-690741376.0,69.35,75.27
10/1/2018 17:46:30.8,470.66,-690966592.0,69.24,75.36
10/1/2018 17:56:30.8,450.75,-691218112.0,69.58,76.42
10/1/2018 18:06:30.8,462.55,-691472704.0,69.51,75.74
10/1/2018 18:16:30.8,461.81,-691709696.0,69.24,75.43
10/1/2018 18:26:30.8,461.08,-691969024.0,69.53,76.96
10/1/2018 18:36:30.8,463.78,-692250880.0,69.62,76.69
10/1/2018 18:46:30.8,463.29,-692504640.0,69.26,75.69
10/1/2018 18:56:30.8,469.43,-692760064.0,69.22,76.21
10/1/2018 19:06:30.8,463.54,-693034816.0,69.58,76.73
10/1/2018 19:16:30.8,462.80,-693288320.0,69.13,75.56
10/1/2018 19:26:30.8,469.43,-693526208.0,68.99,75.09
10/1/2018 19:36:30.8,467.47,-693794176.0,69.62,78.28
10/1/2018 19:46:30.8,645.90,-694228288.0,69.69,80.26
10/1/2018 19:56:30.8,663.35,-694758208.0,70.54,78.26
10/1/2018 20:06:30.8,646.40,-695195968.0,69.62,77.97
10/1/2018 20:16:30.8,621.57,-695641472.0,69.44,78.04
10/1/2018 20:26:30.8,641.48,-696102272.0,69.35,77.65
10/1/2018 20:36:30.8,633.86,-696526784.0,69.21,77.20
10/1/2018 20:46:30.8,655.49,-696963712.0,69.08,77.40
10/1/2018 20:56:30.8,622.80,-697396736.0,69.42,77.25
10/1/2018 21:06:30.8,640.25,-697813184.0,69.28,76.95
10/1/2018 21:16:30.8,656.47,-698210688.0,68.95,76.19
10/1/2018 21:26:30.8,659.67,-698595392.0,69.06,76.12
10/1/2018 21:36:30.8,635.58,-699020224.0,69.62,77.94
10/1/2018 21:46:30.8,673.43,-699456128.0,69.87,78.57
10/1/2018 21:56:30.8,680.80,-699929216.0,69.48,78.37
10/1/2018 22:06:30.8,640.25,-700392704.0,69.53,77.85
10/1/2018 22:16:30.8,626.49,-700804864.0,68.70,75.00
10/1/2018 22:26:30.8,656.23,-701134784.0,68.31,75.43
10/1/2018 22:36:30.8,459.11,-701360512.0,67.68,77.13
10/1/2018 22:46:30.8,467.47,-701702336.0,71.17,80.11
10/1/2018 22:56:30.8,462.31,-702054848.0,70.48,79.59
10/1/2018 23:06:30.8,462.55,-702421376.0,69.94,79.65
10/1/2018 23:16:30.8,460.83,-702796544.0,69.89,79.84
10/1/2018 23:26:30.8,708.82,-703277056.0,68.70,73.65
10/1/2018 23:36:30.8,631.40,-703792704.0,69.46,77.90
10/1/2018 23:46:30.8,642.46,-704261824.0,69.42,76.86
10/1/2018 23:56:30.8,645.66,-704681792.0,68.92,77.27
10/2/2018 00:06:30.8,621.82,-705135936.0,69.28,77.59
10/2/2018 00:16:30.8,640.01,-705550336.0,68.95,76.57
10/2/2018 00:26:30.8,652.79,-705955264.0,68.95,76.59
10/2/2018 00:36:30.8,927.81,-706301056.0,68.63,70.77
10/2/2018 00:46:30.8,463.04,-706521024.0,70.70,78.58
10/2/2018 00:56:30.8,457.39,-706852160.0,70.54,79.27
10/2/2018 01:06:30.8,459.60,-707191488.0,70.20,79.12
10/2/2018 01:16:30.8,462.80,-707536000.0,69.73,78.71
10/2/2018 01:26:30.8,463.04,-707878272.0,69.57,78.40
10/2/2018 01:36:30.8,466.48,-708223808.0,69.40,78.48
10/2/2018 01:46:30.8,450.51,-708561408.0,69.24,77.99
10/2/2018 01:56:30.8,463.54,-708886272.0,69.17,77.58
10/2/2018 02:06:30.8,457.88,-709206464.0,69.08,77.32
10/2/2018 02:16:30.8,463.78,-709518272.0,69.35,77.32
10/2/2018 02:26:30.8,463.04,-709842432.0,69.51,78.48
10/2/2018 02:36:30.8,467.71,-710185728.0,69.57,78.69
10/2/2018 02:46:30.8,458.62,-710525824.0,69.17,77.77
10/2/2018 02:56:30.8,465.01,-710848768.0,69.13,77.47
10/2/2018 03:06:30.8,456.90,-711160192.0,69.10,77.16
10/2/2018 03:16:30.8,465.26,-711472768.0,69.31,77.63
10/2/2018 03:26:30.8,457.15,-711789376.0,69.30,77.47
10/2/2018 03:36:30.8,466.73,-712106880.0,69.40,77.95
10/2/2018 03:46:30.8,465.01,-712434752.0,69.69,78.48
10/2/2018 03:56:30.8,456.16,-712777920.0,69.76,78.84
10/2/2018 04:06:30.8,450.51,-713134976.0,69.55,78.87
10/2/2018 04:16:30.8,463.04,-713486848.0,69.44,78.67
10/2/2018 04:26:30.8,453.70,-713838592.0,69.42,78.66
10/2/2018 04:36:30.8,453.70,-714185600.0,69.30,78.26
10/2/2018 04:46:30.8,469.19,-714538560.0,69.46,78.67
10/2/2018 04:56:30.8,461.32,-714893248.0,69.22,78.55
10/2/2018 05:06:30.8,465.99,-715243648.0,69.35,78.42
10/2/2018 05:16:30.8,468.21,-715592448.0,69.30,78.37
10/2/2018 05:26:30.8,462.80,-715941184.0,69.24,78.26
10/2/2018 05:36:30.8,460.83,-716282880.0,69.28,78.17
10/2/2018 05:46:30.8,465.75,-716616128.0,69.06,77.65
10/2/2018 05:56:30.8,465.99,-716950848.0,69.35,78.04
10/2/2018 06:06:30.8,459.36,-717287232.0,69.37,78.22
10/2/2018 06:16:30.8,462.55,-717632000.0,69.42,78.42
10/2/2018 06:26:30.8,455.67,-717969216.0,69.35,78.13
10/2/2018 06:36:30.8,466.73,-718307968.0,69.26,78.13
10/2/2018 06:46:30.8,473.61,-718653440.0,69.22,77.95
10/2/2018 06:56:30.8,452.72,-718978240.0,69.01,77.56
10/2/2018 07:06:30.8,467.71,-719301760.0,69.19,77.49
10/2/2018 07:16:30.8,464.76,-719614848.0,69.22,77.41
10/2/2018 07:26:30.8,459.85,-719931840.0,69.35,77.70
10/2/2018 07:36:30.8,459.11,-720259136.0,69.46,78.04
10/2/2018 07:46:30.8,459.60,-720593728.0,69.51,78.21
10/2/2018 07:56:30.8,462.31,-720925376.0,69.40,78.30
10/2/2018 08:06:30.8,463.04,-721278208.0,69.75,78.98
10/2/2018 08:16:30.8,454.20,-721642944.0,69.82,79.57
10/2/2018 08:26:30.8,450.51,-722011712.0,69.82,79.38
10/2/2018 08:36:30.8,451.00,-722385152.0,69.82,79.50
10/2/2018 08:46:30.8,460.09,-722761408.0,70.00,79.74
10/2/2018 08:56:30.8,457.39,-723145984.0,70.47,80.74
10/2/2018 09:06:30.8,465.75,-723539968.0,70.50,81.05
10/2/2018 09:16:30.8,462.55,-723915008.0,70.07,79.92
10/2/2018 09:26:30.8,479.76,-724290176.0,69.53,79.43
10/2/2018 09:36:30.8,462.31,-724662592.0,69.39,78.91
10/2/2018 09:46:30.8,468.70,-725035712.0,69.60,79.38
10/2/2018 09:56:30.8,473.86,-725433856.0,70.48,81.14
10/2/2018 10:06:30.8,955.59,-725900800.0,70.90,77.38
10/2/2018 10:16:30.8,643.20,-726433216.0,69.66,81.82
10/2/2018 10:26:30.8,654.26,-726999680.0,69.91,79.27
10/2/2018 10:36:30.8,645.66,-727517952.0,69.44,80.19
10/2/2018 10:46:30.8,626.00,-728098496.0,70.12,81.19
10/2/2018 10:56:30.8,645.41,-728704832.0,70.70,82.15
10/2/2018 11:06:30.8,640.25,-729315840.0,70.92,82.24
10/2/2018 11:16:30.8,944.28,-729793600.0,71.31,77.11
10/2/2018 11:26:30.8,953.13,-730251712.0,70.57,76.55
10/2/2018 11:36:30.8,653.52,-730800768.0,70.65,82.96
10/2/2018 11:46:30.8,943.05,-731318144.0,72.09,77.27
10/2/2018 11:56:30.8,669.99,-731763392.0,71.17,82.17
10/2/2018 12:06:30.8,610.76,-732418048.0,71.51,83.64
10/2/2018 12:16:30.8,962.96,-732852672.0,71.40,77.13
10/2/2018 12:26:30.8,942.07,-733335744.0,71.37,77.67
10/2/2018 12:36:30.8,960.50,-733833216.0,71.91,78.39
10/2/2018 12:46:30.8,962.71,-734340992.0,72.25,78.51
10/2/2018 12:56:30.8,938.63,-734850368.0,72.79,79.32
10/2/2018 13:06:30.8,948.46,-735362496.0,72.64,79.20
10/2/2018 13:16:30.8,962.22,-735879104.0,72.59,79.03
10/2/2018 13:26:30.8,947.23,-736389760.0,72.54,78.93
10/2/2018 13:36:30.8,941.09,-736886976.0,72.32,78.73
10/2/2018 13:46:30.8,959.27,-737395968.0,72.18,78.58
10/2/2018 13:56:30.8,939.61,-737894848.0,71.60,77.90
10/2/2018 14:06:30.8,946.74,-738384704.0,71.31,77.54
10/2/2018 14:16:30.8,951.41,-738873152.0,71.33,77.59
10/2/2018 14:26:30.8,955.34,-739368576.0,71.65,77.94
10/2/2018 14:36:30.8,937.40,-739863680.0,72.19,78.67
10/2/2018 14:46:30.8,952.15,-740366144.0,72.90,79.38
10/2/2018 14:56:30.8,948.70,-740875904.0,72.57,78.96
10/2/2018 15:06:30.8,954.36,-741380608.0,72.32,78.69
10/2/2018 15:16:30.8,952.64,-741886976.0,72.54,79.09
10/2/2018 15:26:30.8,946.98,-742395712.0,73.29,79.52
10/2/2018 15:36:30.8,956.57,-742894720.0,73.02,79.43
10/2/2018 15:46:30.8,946.49,-743396992.0,71.94,78.28
10/2/2018 15:56:30.8,949.44,-743878912.0,69.58,75.16
10/2/2018 16:06:30.8,631.16,-744360960.0,69.66,80.35
10/2/2018 16:16:30.8,641.73,-744903360.0,69.62,79.79
10/2/2018 16:26:30.8,640.01,-745434176.0,69.46,79.18
10/2/2018 16:36:30.8,640.01,-745963840.0,69.51,79.61
10/2/2018 16:46:30.8,669.74,-746508224.0,69.62,79.90
10/2/2018 16:56:30.8,636.81,-747049728.0,69.35,79.21
10/2/2018 17:06:30.8,644.92,-747570816.0,69.35,79.03
10/2/2018 17:16:30.8,646.64,-748091840.0,69.28,78.96
10/2/2018 17:26:30.8,641.73,-748599232.0,69.37,78.82
10/2/2018 17:36:30.8,651.31,-749087616.0,69.21,77.83
10/2/2018 17:46:30.8,659.91,-749553472.0,68.97,77.67
10/2/2018 17:56:30.8,628.45,-750005952.0,68.92,77.16
10/2/2018 18:06:30.8,652.79,-750430720.0,68.99,76.71
10/2/2018 18:16:30.8,646.15,-750838080.0,68.97,76.41
10/2/2018 18:26:30.8,529.16,-751129024.0,70.34,73.00
10/2/2018 18:36:30.8,455.42,-751463744.0,70.83,80.87
10/2/2018 18:46:30.8,458.37,-751824384.0,70.45,79.57
10/2/2018 18:56:30.8,462.31,-752173376.0,69.80,78.87
10/2/2018 19:06:30.8,463.04,-752525120.0,69.66,78.89
10/2/2018 19:16:30.8,463.54,-752871680.0,69.49,78.39
10/2/2018 19:26:30.8,470.17,-753224576.0,69.53,78.80
10/2/2018 19:36:30.8,464.27,-753579520.0,69.84,79.41
10/2/2018 19:46:30.8,465.99,-753953408.0,69.89,79.70
10/2/2018 19:56:30.8,455.42,-754337728.0,70.02,79.95
10/2/2018 20:06:30.8,471.65,-754721664.0,70.12,80.17
10/2/2018 20:16:30.8,461.57,-755116288.0,70.27,80.96
10/2/2018 20:26:30.8,455.67,-755496576.0,70.39,79.83
10/2/2018 20:36:30.8,464.27,-755896576.0,70.57,80.49
10/2/2018 20:46:30.8,466.48,-756269568.0,70.38,80.51
10/2/2018 20:56:30.8,463.29,-756674240.0,70.66,80.76
10/2/2018 21:06:30.8,452.23,-757054528.0,70.36,80.38
10/2/2018 21:16:30.8,464.03,-757459136.0,70.57,80.73
10/2/2018 21:26:30.8,461.81,-757836288.0,70.38,80.06
10/2/2018 21:36:30.8,461.57,-758237632.0,70.61,80.65
10/2/2018 21:46:30.8,464.52,-758617536.0,70.43,81.05
10/2/2018 21:56:30.8,458.13,-759014272.0,70.70,80.51
10/2/2018 22:06:30.8,463.04,-759407296.0,70.57,81.28
10/2/2018 22:16:30.8,461.81,-759794048.0,70.41,80.28
10/2/2018 22:26:30.8,458.87,-760187008.0,70.29,80.96
10/2/2018 22:36:30.8,466.24,-760561536.0,70.32,80.11
10/2/2018 22:46:30.8,459.36,-760964160.0,70.50,80.85
10/2/2018 22:56:30.8,465.99,-761334592.0,70.16,79.43
10/2/2018 23:06:30.8,455.67,-761718016.0,70.05,80.10
10/2/2018 23:16:30.8,462.06,-762102784.0,70.16,80.26
10/2/2018 23:26:30.8,465.50,-762491904.0,70.30,80.78
10/2/2018 23:36:30.8,466.24,-762884352.0,70.61,80.19
10/2/2018 23:46:30.8,463.54,-763271808.0,70.27,81.05
10/2/2018 23:56:30.8,460.09,-763650112.0,70.12,79.59
10/3/2018 00:06:30.8,458.87,-764042432.0,70.20,80.87
10/3/2018 00:16:30.8,462.55,-764419904.0,70.29,80.08
10/3/2018 00:26:30.8,463.04,-764819520.0,70.39,80.22
10/3/2018 00:36:30.8,463.78,-765190784.0,70.09,80.67
10/3/2018 00:46:30.8,460.83,-765580544.0,70.16,79.43
10/3/2018 00:56:30.8,461.32,-765960256.0,69.76,79.77
10/3/2018 01:06:30.8,458.62,-766344384.0,69.69,79.43
10/3/2018 01:16:30.8,469.43,-766722944.0,69.67,79.50
10/3/2018 01:26:30.8,468.70,-767098944.0,69.58,79.27
10/3/2018 01:36:30.8,462.06,-767472832.0,69.48,79.18
10/3/2018 01:46:30.8,467.22,-767845184.0,69.35,79.00
10/3/2018 01:56:30.8,459.85,-768212224.0,69.13,78.58
10/3/2018 02:06:30.8,462.80,-768568320.0,69.10,78.21
10/3/2018 02:16:30.8,465.50,-768922304.0,69.12,78.42
10/3/2018 02:26:30.8,468.45,-769269824.0,69.13,78.04
10/3/2018 02:36:30.8,458.37,-769597248.0,69.06,77.31
10/3/2018 02:46:30.8,458.62,-769911168.0,69.04,77.18
10/3/2018 02:56:30.8,458.13,-770224000.0,69.15,77.36
10/3/2018 03:06:30.8,460.34,-770538624.0,69.26,77.47
10/3/2018 03:16:30.8,461.57,-770854656.0,69.28,77.49
10/3/2018 03:26:30.8,454.93,-771168128.0,69.28,77.41
10/3/2018 03:36:30.8,447.56,-771482368.0,69.31,77.41
10/3/2018 03:46:30.8,463.54,-771792448.0,69.35,77.45
10/3/2018 03:56:30.8,464.03,-772105152.0,69.35,77.49
10/3/2018 04:06:30.8,467.47,-772419136.0,69.35,77.50
10/3/2018 04:16:30.8,464.03,-772733120.0,69.39,77.61
10/3/2018 04:26:30.8,463.54,-773051776.0,69.39,77.68
10/3/2018 04:36:30.8,464.76,-773367936.0,69.37,77.54
10/3/2018 04:46:30.8,466.73,-773684992.0,69.35,77.61
10/3/2018 04:56:30.8,468.70,-774002688.0,69.35,77.52
10/3/2018 05:06:30.8,467.22,-774316416.0,69.30,77.40
10/3/2018 05:16:30.8,472.87,-774629248.0,69.37,77.50
10/3/2018 05:26:30.8,465.99,-774941376.0,69.35,77.49
10/3/2018 05:36:30.8,456.90,-775253376.0,69.31,77.36
10/3/2018 05:46:30.8,459.85,-775557248.0,69.22,76.93
10/3/2018 05:56:30.8,457.39,-775849856.0,69.17,76.69
10/3/2018 06:06:30.8,459.85,-776139200.0,69.21,76.86
10/3/2018 06:16:30.8,461.08,-776430464.0,69.28,76.77
10/3/2018 06:26:30.8,459.60,-776714176.0,69.22,76.55
10/3/2018 06:36:30.8,460.34,-776996160.0,69.35,76.66
10/3/2018 06:46:30.8,460.83,-777277376.0,69.31,76.64
10/3/2018 06:56:30.8,467.47,-777556544.0,69.39,76.64
10/3/2018 07:06:30.8,460.59,-777835264.0,69.35,76.59
10/3/2018 07:16:30.8,461.32,-778114496.0,69.35,76.62
10/3/2018 07:26:30.8,462.55,-778396928.0,69.44,76.93
10/3/2018 07:36:30.8,461.57,-778683904.0,69.46,76.87
10/3/2018 07:46:30.8,453.21,-778970048.0,69.44,77.02
10/3/2018 07:56:30.8,461.32,-779269440.0,69.55,77.54
10/3/2018 08:06:30.8,464.03,-779582592.0,69.62,77.83
10/3/2018 08:16:30.8,455.67,-779897152.0,69.60,77.90
10/3/2018 08:26:30.8,458.87,-780215744.0,69.58,78.03
10/3/2018 08:36:30.8,462.80,-780546048.0,69.69,78.46
10/3/2018 08:46:30.8,461.08,-780887296.0,69.69,78.58
10/3/2018 08:56:30.8,463.04,-781236160.0,69.64,78.96
10/3/2018 09:06:30.8,461.08,-781598208.0,69.73,79.03
10/3/2018 09:16:30.8,459.85,-781971008.0,69.82,79.66
10/3/2018 09:26:30.8,463.04,-782352640.0,69.80,79.79
10/3/2018 09:36:30.8,458.37,-782746112.0,69.84,78.98
10/3/2018 09:46:30.8,454.20,-783123648.0,69.53,80.44
10/3/2018 09:56:30.8,466.98,-783507904.0,69.89,79.25
10/3/2018 10:06:30.8,455.92,-783907264.0,70.36,80.85
10/3/2018 10:16:30.8,452.23,-784284544.0,70.41,80.42
10/3/2018 10:26:30.8,460.59,-784689856.0,70.81,81.05
10/3/2018 10:36:30.8,456.90,-785089216.0,71.04,81.81
10/3/2018 10:46:30.8,459.85,-785489344.0,71.40,81.57
10/3/2018 10:56:30.8,458.13,-785896960.0,71.37,81.95
10/3/2018 11:06:30.8,476.32,-786296512.0,71.47,82.17
10/3/2018 11:16:30.8,456.90,-786706304.0,71.53,82.20
10/3/2018 11:26:30.8,460.34,-787110336.0,71.53,82.27
10/3/2018 11:36:30.8,463.04,-787521664.0,71.78,82.35
10/3/2018 11:46:30.8,468.94,-787928448.0,71.65,82.33
10/3/2018 11:56:30.8,464.52,-788332928.0,71.35,82.08
10/3/2018 12:06:30.8,947.97,-788852608.0,69.60,73.40
10/3/2018 12:16:30.8,641.97,-789407040.0,69.94,81.70
10/3/2018 12:26:30.8,627.72,-789975680.0,69.80,80.10
10/3/2018 12:36:30.8,641.48,-790500992.0,68.67,78.13
10/3/2018 12:46:30.8,640.99,-790959168.0,68.94,78.10
10/3/2018 12:56:30.8,642.95,-791445696.0,69.35,78.53
10/3/2018 13:06:30.8,638.04,-791923520.0,68.99,77.36
10/3/2018 13:16:30.8,655.24,-792384832.0,69.35,78.17
10/3/2018 13:26:30.8,640.25,-792871232.0,69.80,78.98
10/3/2018 13:36:30.8,654.01,-793361920.0,69.57,78.69
10/3/2018 13:46:30.8,647.87,-793849920.0,69.53,78.60
10/3/2018 13:56:30.8,648.61,-794322880.0,69.31,77.97
10/3/2018 14:06:30.8,614.44,-794785984.0,69.30,78.04
10/3/2018 14:16:30.8,641.97,-795250880.0,69.19,77.86
10/3/2018 14:26:30.8,640.25,-795709248.0,69.28,77.92
10/3/2018 14:36:30.8,634.35,-796168832.0,69.37,77.99
10/3/2018 14:46:30.8,648.61,-796635776.0,69.35,78.31
10/3/2018 14:56:30.8,632.63,-797142528.0,69.66,80.20
10/3/2018 15:06:30.8,650.57,-797711616.0,70.18,80.55
10/3/2018 15:16:30.8,636.07,-798266944.0,69.57,80.10
10/3/2018 15:26:30.8,643.94,-798809344.0,69.26,78.93
10/3/2018 15:36:30.8,642.46,-799319296.0,69.22,78.89
10/3/2018 15:46:30.8,629.68,-799821248.0,69.13,78.42
10/3/2018 15:56:30.8,645.66,-800306176.0,69.08,78.13
10/3/2018 16:06:30.8,653.03,-800793536.0,69.31,78.84
10/3/2018 16:16:30.8,643.45,-801291136.0,69.58,78.55
10/3/2018 16:26:30.8,649.34,-801770880.0,69.37,78.39
10/3/2018 16:36:30.8,638.28,-802242304.0,69.30,78.10
10/3/2018 16:46:30.8,635.83,-802711232.0,69.28,78.10
10/3/2018 16:56:30.8,642.95,-803187712.0,69.46,78.69
10/3/2018 17:06:30.8,614.94,-803679104.0,69.58,78.84
10/3/2018 17:16:30.8,647.13,-804170688.0,69.37,78.57
10/3/2018 17:26:30.8,650.33,-804651776.0,69.35,78.12
10/3/2018 17:36:30.8,652.79,-805120512.0,69.21,78.03
10/3/2018 17:46:30.8,655.98,-805585920.0,69.22,77.95
10/3/2018 17:56:30.8,629.44,-806045376.0,69.26,77.90
10/3/2018 18:06:30.8,649.59,-806499904.0,69.30,77.65
10/3/2018 18:16:30.8,660.65,-806945472.0,69.24,77.56
10/3/2018 18:26:30.8,636.81,-807385984.0,69.28,77.50
10/3/2018 18:36:30.8,631.89,-807813952.0,69.22,77.14
10/3/2018 18:46:30.8,656.23,-808236416.0,69.22,77.63
10/3/2018 18:56:30.8,657.70,-808650944.0,69.19,76.69
10/3/2018 19:06:30.8,464.03,-808935488.0,70.43,73.02
10/3/2018 19:16:30.8,462.80,-809282624.0,70.77,80.73
10/3/2018 19:26:30.8,470.91,-809652736.0,70.54,80.01
10/3/2018 19:36:30.8,465.26,-810018816.0,69.93,79.02
10/3/2018 19:46:30.8,457.64,-810370816.0,69.44,78.73
10/3/2018 19:56:30.8,463.04,-810720512.0,69.26,78.19
10/3/2018 20:06:30.8,467.71,-811067584.0,69.30,78.26
10/3/2018 20:16:30.8,463.78,-811403200.0,69.15,77.74
10/3/2018 20:26:30.8,455.42,-811730304.0,69.15,77.61
10/3/2018 20:36:30.8,457.64,-812054848.0,69.28,77.76
10/3/2018 20:46:30.8,464.03,-812383424.0,69.31,77.95
10/3/2018 20:56:30.8,459.11,-812714880.0,69.35,78.06
10/3/2018 21:06:30.8,463.78,-813047936.0,69.35,77.81
10/3/2018 21:16:30.8,470.42,-813371200.0,69.13,77.49
10/3/2018 21:26:30.8,464.27,-813684736.0,69.06,77.14
10/3/2018 21:36:30.8,458.87,-813987136.0,69.06,76.91
10/3/2018 21:46:30.8,451.25,-814287104.0,69.10,76.87
10/3/2018 21:56:30.8,464.27,-814580928.0,69.17,76.78
10/3/2018 22:06:30.8,447.81,-814871872.0,69.28,76.78
10/3/2018 22:16:30.8,462.80,-815156928.0,69.28,76.57
10/3/2018 22:26:30.8,465.01,-815437312.0,69.26,76.59
10/3/2018 22:36:30.8,462.31,-815716736.0,69.30,76.57
